,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1019,51428,-37.783134999999994,145.119411,43 Rathmullen Quadrant,DONCASTER,9480000,house,2011,5,2,2,SC_091,727,20042,4021,30,0,hospital_194,1152,S_188,590
1020,51494,-37.783343,145.152946,5 Homebush Court,DONCASTER EAST,5550000,house,2012,4,2,2,SC_091,2408,19898,4097,35,0,hospital_034,1926,S_188,2579
1021,51571,-37.7776329,145.1302775,6 The Boulevarde,DONCASTER,12200000,house,2013,3,2,2,SC_091,1118,20042,4695,30,0,hospital_194,1409,S_188,1180
1022,51611,-37.786178,145.129327,7 Council Street,DONCASTER,9948000,house,2011,4,3,2,SC_091,310,20042,3743,30,0,hospital_194,1894,S_188,477
1023,51669,-37.782525,145.111131,8 Braeside Drive,DONCASTER,20550000,house,2016,4,2,2,SC_091,1402,19896,4137,34,0,hospital_194,1084,S_046,1029
1024,51798,-37.79791,145.215383,149 Glenvale Road,DONVALE,14475000,house,2016,3,2,2,SC_032,2031,19902,2331,43,0,hospital_070,2316,S_040,1956
1025,51801,-37.802258,145.18944,15 Langford Crescent,DONVALE,10650000,house,2014,3,1,2,SC_088,2089,19900,1768,40,0,hospital_070,927,S_202,2676
1026,51871,-37.797838,145.172805,28 Roy Street,DONVALE,9900000,house,2016,3,1,2,SC_002,2400,19899,2541,37,0,hospital_034,829,S_202,2918
1027,51982,-37.800676,145.170933,7 Aranga Crescent,DONVALE,13090000,house,2015,4,2,2,SC_002,2082,19899,2245,37,0,hospital_034,1158,S_202,2628
1028,52013,-37.80107498,145.1787872,Unit 6/5 Sunray Court,DONVALE,5550000,house,2008,2,1,1,SC_088,2033,19899,2201,37,0,hospital_034,1296,S_202,2552
1029,52112,-37.81578064,145.0091858,109 Burnley Street,RICHMOND,6600000,house,2008,2,1,1,SC_083,2380,19906,1319,13,0,hospital_122,678,S_076,1380
1030,52179,-37.81654739,145.0086365,116 Burnley Street,RICHMOND,11084000,house,2008,2,1,0,SC_083,2410,19906,1230,13,0,hospital_122,585,S_076,1385
1031,52269,-37.816612,145.009507,13 Crown Street,RICHMOND,15360000,house,2015,3,2,0,SC_083,2333,19906,1231,13,0,hospital_122,640,S_076,1453
1032,52333,-37.819485,145.000396,14 Lyndhurst Street,RICHMOND,7605000,house,2011,2,1,1,SC_038,2447,19907,824,6,0,hospital_122,291,S_076,1179
1033,52370,-37.824832,145.003959,148 Lord Street,RICHMOND,15200000,house,2015,3,2,1,SC_038,1792,19906,438,13,0,hospital_122,538,S_102,1768
1034,52554,-37.82535172,145.0013123,187 Mary Street,RICHMOND,6075000,house,2008,3,1,0,SC_038,1801,19907,391,6,0,hospital_122,629,S_102,1777
1035,52580,-37.833402,144.998417,191 Brighton Street,RICHMOND,17780000,house,2013,3,1,0,SC_038,1177,19959,775,13,0,hospital_196,545,S_102,1159
1036,52583,-37.83156470000001,144.9913209,191 Dover Street,CREMORNE,10845000,house,2012,3,1,1,SC_024,1548,19907,765,6,0,hospital_196,831,S_102,1780
1037,52600,-37.824634,145.01246799999998,2 Albert Place,RICHMOND,6072000,house,2012,3,1,2,SC_038,1812,19906,541,13,0,hospital_122,932,S_102,1788
1038,52612,-37.824566,144.99855,2 Elm Grove,RICHMOND,14925000,house,2012,3,1,1,SC_038,1975,19907,242,6,0,hospital_122,676,S_076,1686
1039,52618,-37.811564000000004,144.99991599999998,2 Harding Lane,RICHMOND,15572000,house,2014,3,2,1,SC_068,2476,19977,665,8,0,hospital_134,377,S_076,440
1040,52623,-37.82245255,145.0002899,2 Malleson Street,RICHMOND,18360000,house,2008,3,1,0,SC_038,2135,19907,523,6,0,hospital_122,401,S_076,1489
1041,52636,-37.818553,144.990271,2 Sherwood Street,RICHMOND,9912000,house,2012,1,1,1,SC_068,1662,19978,414,7,0,hospital_173,255,S_076,1100
1042,52716,-37.812224,145.008002,22 Davison Street,RICHMOND,28050000,house,2016,2,1,1,SC_083,2594,19977,1378,8,0,hospital_134,371,S_076,1131
1043,52738,-37.82284,145.00344,22 Wall street,RICHMOND,18080000,house,2015,3,2,2,SC_038,2019,19906,638,13,0,hospital_122,316,S_076,1628
1044,52885,-37.821497,145.010134,28 Stawell Street,RICHMOND,15620000,house,2016,3,1,0,SC_038,2130,19906,712,13,0,hospital_122,595,S_076,1842
1045,52900,-37.82409286,145.0067749,29 Canterbury Street,RICHMOND,8853000,house,2009,2,1,0,SC_038,1839,19906,392,13,0,hospital_122,532,S_102,1814
1046,52947,-37.828472999999995,144.988824,3 Gough Place,CREMORNE,10850000,house,2012,3,2,1,SC_024,1934,19908,504,11,0,hospital_196,1240,S_102,2159
1047,53062,-37.830517,144.999519,33 Cotter Street,RICHMOND,10950000,house,2011,2,1,1,SC_038,1357,19907,507,6,0,hospital_196,880,S_102,1336
1048,53074,-37.824372,145.007132,332 Burnley Street,RICHMOND,12410000,house,2013,2,1,0,SC_038,1806,19906,357,13,0,hospital_122,575,S_102,1781
1049,53132,-37.82648087,144.99186709999998,36 Dover Street,CREMORNE,6525000,house,2007,3,1,2,SC_024,2100,19908,307,11,0,hospital_146,980,S_076,1907
1050,53147,-37.8220264,145.0101353,36 Stillman Street,RICHMOND,6963000,house,2012,2,1,0,SC_038,2071,19906,656,13,0,hospital_122,614,S_076,1885
1051,53382,-37.82302094,145.0125427,48 Westbank Tce,RICHMOND,3780000,house,2008,3,1,2,SC_038,1990,19906,669,13,0,hospital_122,852,S_102,1965
1052,53384,-37.81327057,144.993103,48 York Street,RICHMOND,11360000,house,2008,3,2,0,SC_068,1860,19978,238,7,0,hospital_172,433,S_076,463
1053,53434,-37.821555,145.005474,51 Hunter Street,RICHMOND,19550000,house,2016,2,1,1,SC_038,2131,19906,693,13,0,hospital_122,236,S_076,1590
1054,53524,-37.81283951,145.0036926,59 Lincoln Street,RICHMOND,6640000,house,2008,3,1,2,SC_068,2792,19977,1021,8,0,hospital_134,218,S_076,800
1055,53529,-37.813062,144.9935445,59A York Street,RICHMOND,18560000,house,2013,4,2,2,SC_068,1900,19978,281,7,0,hospital_172,441,S_076,425
1056,53572,-37.813924,144.993518,61 Egan Street,RICHMOND,10205000,house,2014,2,1,0,SC_068,1892,19978,217,7,0,hospital_172,352,S_076,514
1057,53578,-37.8186,145.007445,61 Palmer Street,RICHMOND,11295000,house,2014,2,1,0,SC_038,2447,19906,997,13,0,hospital_122,370,S_076,1447
1058,53602,-37.820622,145.002991,64 Abinger Street,RICHMOND,7280000,house,2010,3,1,0,SC_038,2268,19907,828,6,0,hospital_122,89,S_076,1389
1059,53691,-37.820572,145.009966,7 Type Street,RICHMOND,12315000,house,2014,3,1,0,SC_038,2231,19906,806,13,0,hospital_122,560,S_076,1759
1060,53803,-37.81555557,145.0027008,8/51 Somerset Street,RICHMOND,9060000,house,2007,2,1,1,SC_068,2699,19978,994,7,0,hospital_042,347,S_076,912
1061,53935,-37.815127,144.994945,97 Highett Street,RICHMOND,6480000,house,2010,3,2,0,SC_068,2016,19978,310,7,0,hospital_172,192,S_076,618
1062,53949,-37.8155649,144.9926345,Lot 42 Freeman Street,RICHMOND,7051000,house,2012,2,2,1,SC_068,1815,19978,127,7,0,hospital_173,235,S_076,712
1063,53962,-37.8211258,145.0431554,1 Malmsbury Street,HAWTHORN,18120000,house,2013,3,2,0,SC_083,669,19903,276,23,0,hospital_127,860,S_208,689
1064,53988,-37.816858,145.04578,10 Auburn Road,HAWTHORN,28560000,house,2016,3,1,2,SC_083,982,19903,617,23,0,hospital_064,936,S_208,971
1065,54008,-37.81652,145.019688,100 Church Street,HAWTHORN,13202000,house,2013,3,1,2,SC_083,1466,19905,655,19,0,hospital_086,1036,S_208,1439
1066,54016,-37.8218045,145.028221,103/151 Burwood Road,HAWTHORN,6790000,house,2011,2,1,1,SC_083,665,19905,468,19,0,hospital_086,362,S_208,669
1067,54043,-37.834224,145.034961,11 Wellesley Road,HAWTHORN,22050000,house,2013,4,3,2,SC_083,1532,19910,647,13,0,hospital_127,1029,S_208,1588
1068,54054,-37.820531,145.023204,12 Lennox Street,HAWTHORN,4030000,house,2010,3,2,1,SC_083,1089,19905,147,19,0,hospital_086,691,S_208,1080
1069,54300,-37.81492,145.02070700000002,24 Lawes Street,HAWTHORN,19440000,house,2010,3,2,2,SC_083,1447,19905,793,19,0,hospital_086,1024,S_039,1358
1070,54322,-37.819121,145.044759,26 Lyndhurst Crescent,HAWTHORN,18500000,house,2013,3,2,2,SC_083,820,19903,377,23,0,hospital_127,1101,S_208,823
1071,54378,-37.828613,145.03850400000002,3 Marian Street,HAWTHORN,24970000,house,2014,4,2,2,SC_083,942,19904,816,20,0,hospital_127,525,S_208,999
1072,54416,-37.814381,145.01938,32 Oak Street,HAWTHORN,15440000,house,2016,4,3,2,SC_083,1578,19905,885,19,0,hospital_032,1079,S_039,1396
1073,54447,-37.828255,145.03681799999998,36 Henrietta Street,HAWTHORN,9630000,house,2012,3,1,1,SC_083,874,19904,756,20,0,hospital_127,410,S_208,931
1074,54455,-37.814440999999995,145.02201399999998,36a Church Street,HAWTHORN,4608000,house,2014,2,1,0,SC_083,1369,19905,826,19,0,hospital_086,954,S_039,1243
1075,54461,-37.8248179,145.0291099,38 Wattle  Road,HAWTHORN,16920000,house,2012,4,1,2,SC_083,748,19905,640,19,0,hospital_127,490,S_208,777
1076,54649,-37.815487,145.03837099999998,6 Salisbury Grove,HAWTHORN,11287500,house,2016,3,1,1,SC_083,606,19904,687,20,0,hospital_086,784,S_208,560
1077,54718,-37.819519,145.04346,79 Liddiard Street,HAWTHORN,23520000,house,2014,4,2,2,SC_083,700,19903,383,23,0,hospital_127,983,S_208,705
1078,54728,-37.83200455,145.0296478,8 Hawthorn Glen,HAWTHORN,28000000,house,2009,5,3,2,SC_083,1386,19909,684,11,0,hospital_127,898,S_208,1434
1079,54745,-37.82542038,145.033844,82 Wattle Road,HAWTHORN,14310000,house,2009,4,1,0,SC_083,572,19904,496,20,0,hospital_127,88,S_208,624
1080,54750,-37.819957,145.02509,86  Elgin Street,HAWTHORN,19200000,house,2014,3,1,0,SC_083,925,19905,284,19,0,hospital_086,517,S_208,912
1081,54787,-37.835463,145.040298,92 Robinson Road,HAWTHORN,25000000,house,2014,3,2,2,SC_083,1720,19910,774,13,0,hospital_127,1266,S_113,1767
1082,54789,-37.81926,145.02423100000001,93 Denham Street,HAWTHORN,17600000,house,2011,4,3,2,SC_083,1008,19905,309,19,0,hospital_086,588,S_208,991
1083,54818,-37.841898,145.07335,1 Kirkwood Drive,CAMBERWELL,17160000,house,2011,4,2,2,SC_099,2373,19850,303,32,0,hospital_168,1680,S_160,795
1084,54852,-37.844303000000004,145.092223,1/39 Oxford Street,CAMBERWELL,6375000,house,2016,3,2,2,SC_042,3678,19849,1309,34,0,hospital_089,1470,S_160,2134
1085,54869,-37.844132,145.055909,10 Middle Road,CAMBERWELL,21440000,house,2011,4,2,2,SC_099,2211,19912,1085,17,0,hospital_168,222,S_160,1671
1086,54905,-37.843369,145.07668,109 Glyndon Road,CAMBERWELL,13590000,house,2011,3,1,2,SC_099,2678,19850,120,32,0,hospital_168,1932,S_160,1057
1087,54934,-37.845573,145.084025,11 Tyne Street,CAMBERWELL,23760000,house,2014,4,2,2,SC_099,3287,19849,735,34,0,hospital_089,1592,S_160,1642
1088,55010,-37.846582,145.085185,1-3 Oberwyl Road,CAMBERWELL,2889000,house,2009,4,2,2,SC_099,3439,19849,690,34,0,hospital_089,1442,S_160,1794
1089,55063,-37.839715000000005,145.076379,15 Gowar Avenue,CAMBERWELL,29600000,house,2012,4,3,2,SC_099,2351,19850,481,32,0,hospital_168,2009,S_160,706
1090,55133,-37.830896,145.064327,17 Trafalgar Road,CAMBERWELL,12160000,house,2015,5,3,2,SC_099,915,19852,473,28,0,hospital_168,1870,S_113,527
1091,55155,-37.839595,145.086024,18 Lynden Street,CAMBERWELL,15840000,house,2015,3,1,0,SC_099,2990,19850,1042,32,0,hospital_089,2109,S_160,1416
1092,55253,-37.846436,145.074734,2/6 Collings Street,CAMBERWELL,9800000,house,2014,2,1,1,SC_099,2864,19850,282,32,0,hospital_168,1740,S_160,1315
1093,55276,-37.835978999999995,145.067652,21 Christowel Street,CAMBERWELL,31590000,house,2011,4,3,2,SC_099,1547,19851,234,30,0,hospital_168,1577,S_160,314
1094,55289,-37.837044,145.089327,21 Mabel Street,CAMBERWELL,14960000,house,2014,4,1,2,SC_099,3093,19894,1420,31,0,hospital_089,2308,S_160,1627
1095,55290,-37.838903,145.069494,21 Maple Crescent,CAMBERWELL,11440000,house,2011,3,1,1,SC_099,1908,19851,362,30,0,hospital_168,1502,S_160,454
1096,55293,-37.843389,145.093724,21 Regent Street,CAMBERWELL,14512000,house,2013,3,2,2,SC_037,3703,19849,1475,34,0,hospital_089,1563,S_160,2205
1097,55359,-37.847212,145.082106,241 Highfield Road,CAMBERWELL,20400000,house,2011,4,3,2,SC_099,3310,19849,504,34,0,hospital_089,1554,S_160,1674
1098,55376,-37.83670044,145.0960999,25 Webster Street,CAMBERWELL,16150000,house,2009,3,1,1,SC_037,3036,19895,1417,30,0,hospital_089,2313,S_160,2215
1099,55386,-37.837304,145.065073,26 Judd Street,CAMBERWELL,14430000,house,2010,3,2,0,SC_099,1570,19851,492,30,0,hospital_168,1313,S_160,581
1100,55400,-37.838576,145.058619,27 Currajong Avenue,CAMBERWELL,25320000,house,2010,4,2,2,SC_099,1585,19851,1075,30,0,hospital_168,885,S_113,1048
1101,55414,-37.847139,145.088801,27 Through Road,CAMBERWELL,22260000,house,2014,4,2,2,SC_042,3370,19849,880,34,0,hospital_089,1238,S_160,2068
1102,55417,-37.841781,145.065501,28 Acheron Avenue,CAMBERWELL,20480000,house,2010,4,2,1,SC_099,2049,19851,796,30,0,hospital_168,1039,S_160,896
1103,55428,-37.842909,145.093597,28 Thomas Street,CAMBERWELL,6580000,house,2016,2,1,0,SC_037,3672,19849,1500,34,0,hospital_089,1617,S_160,2173
1104,55431,-37.838903,145.077774,29 Elaroo Avenue,CAMBERWELL,22950000,house,2012,3,1,3,SC_099,2374,19850,598,32,0,hospital_168,2156,S_160,737
1105,55450,-37.833126,145.074147,2a Elphin Grove,CAMBERWELL,17850000,house,2015,3,1,1,SC_099,1721,19852,435,28,0,hospital_168,2212,S_160,347
1106,55506,-37.84753418,145.0861664,30 Merton Street,CAMBERWELL,14950000,house,2009,4,2,3,SC_042,3351,19849,670,34,0,hospital_089,1306,S_160,1930
1107,55518,-37.843996,145.080839,31 Kalang Road,CAMBERWELL,13310000,house,2013,2,1,1,SC_099,2967,19850,464,32,0,hospital_089,1899,S_160,1323
1108,55686,-37.8473587,145.0868988,43 Merton Street,CAMBERWELL,15300000,house,2008,3,1,2,SC_042,3362,19849,731,34,0,hospital_089,1289,S_160,1961
1109,55688,-37.822321,145.063645,44 Canterbury Road,CAMBERWELL,27000000,house,2012,5,3,2,SC_099,542,19892,564,27,0,hospital_064,2030,S_113,875
1110,55708,-37.825554,145.062189,46 Broadway,CAMBERWELL,28320000,house,2016,3,3,1,SC_099,389,19853,327,24,0,hospital_064,2239,S_113,503
1111,55717,-37.838412,145.067224,47 Christowel Street,CAMBERWELL,23250000,house,2013,3,2,2,SC_099,1762,19851,404,30,0,hospital_168,1369,S_160,504
1112,55751,-37.839201,145.068237,5 Lyric Grove,CAMBERWELL,22900000,house,2015,3,2,1,SC_099,1881,19851,428,30,0,hospital_168,1391,S_160,527
1113,55764,-37.842307,145.062437,50 Bowen Street,CAMBERWELL,21710000,house,2012,4,3,2,SC_099,2037,19851,1008,30,0,hospital_168,775,S_160,1108
1114,55765,-37.84246826,145.0855255,50 Lynden Street,CAMBERWELL,11340000,house,2009,5,3,0,SC_099,3148,19850,892,32,0,hospital_089,1830,S_160,1524
1115,55769,-37.842835,145.063871,52 Athelstan Road,CAMBERWELL,32550000,house,2010,4,3,2,SC_099,2121,19851,973,30,0,hospital_168,859,S_160,1074
1116,55831,-37.841713,145.081065,6 Lofty Avenue,CAMBERWELL,15570000,house,2015,3,2,2,SC_099,2800,19850,546,32,0,hospital_089,2093,S_160,1158
1117,55911,-37.83819,145.082069,7 Wiringa Avenue,CAMBERWELL,26180000,house,2015,4,3,2,SC_099,2615,19850,862,32,0,hospital_089,2390,S_160,1036
1118,55953,-37.827064,145.065862,8 Kingsley Street,CAMBERWELL,30810000,house,2011,4,2,1,SC_099,752,19892,243,27,0,hospital_168,2314,S_113,668
1119,55991,-37.834776,145.090228,885 Riversdale Road,CAMBERWELL,8770000,house,2012,3,2,2,SC_099,3059,19894,1174,31,0,hospital_089,2545,S_160,1691
1120,56003,-37.842333,145.05856599999998,9 Crown Avenue,CAMBERWELL,13860000,house,2010,4,2,2,SC_099,2003,19851,1267,30,0,hospital_168,515,S_160,1364
1121,56050,-37.85393,145.098658,1 Barnes Avenue,BURWOOD,9120000,house,2014,5,2,3,SC_042,2681,19849,1617,34,0,hospital_089,555,S_112,1458
1122,56162,-37.851541,145.116658,12 Bennett Street,BURWOOD,11583000,house,2011,4,2,2,SC_042,3624,19840,2489,28,0,hospital_047,1776,S_097,1565
1123,56192,-37.844206,145.098479,13 Waratah Avenue,BURWOOD,5280000,house,2016,3,1,2,SC_037,3504,19849,1779,34,0,hospital_089,1520,S_112,2510
1124,56222,-37.854868,145.110965,149 Highbury Road,BURWOOD,12600000,house,2016,5,1,2,SC_042,3030,19840,2088,28,0,hospital_089,1505,S_112,1987
1125,56273,-37.856826,145.110038,17 Keogh Street,BURWOOD,11280000,house,2014,4,2,2,SC_042,2805,19840,1876,28,0,hospital_089,1397,S_112,1787
1126,56327,-37.855788,145.1203491,2 Ian Grove,BURWOOD,7710000,house,2013,4,2,2,SC_042,3490,19840,2112,28,0,hospital_047,1849,S_097,1279
1127,56384,-37.845335999999996,145.098979,21 Iris Street,BURWOOD,8010000,house,2010,3,1,1,SC_037,3580,19849,1765,34,0,hospital_089,1411,S_112,2394
1128,56397,-37.855642,145.117591,219 Highbury Road,BURWOOD,3250000,house,2015,3,1,0,SC_042,3330,19840,2057,28,0,hospital_047,1999,S_097,1511
1129,56407,-37.845083,145.109014,22 Kildare Street,BURWOOD,15400000,house,2015,4,1,2,SC_037,3129,19895,2498,30,0,hospital_089,1895,S_097,2389
1130,56470,-37.845202,145.11811699999998,26 Inverness Avenue,BURWOOD,11200000,house,2016,3,1,1,SC_037,2936,19895,2896,30,0,hospital_047,1390,S_097,1660
1131,56487,-37.854843,145.13156,27 Middleborough Road,BURWOOD,6666000,house,2011,3,1,1,SC_067,3889,19875,2293,30,0,hospital_047,1338,S_097,339
1132,56521,-37.853986,145.12119,29 Wridgway Ave,BURWOOD,7680000,house,2011,4,1,2,SC_042,3683,19840,2326,28,0,hospital_047,1648,S_097,1168
1133,56532,-37.849955,145.11881599999998,3 Centre Court,BURWOOD,22100000,house,2015,3,1,1,SC_037,3455,19840,2698,28,0,hospital_047,1522,S_097,1405
1134,56560,-37.860054,145.100194,3 Zodiac Street,BURWOOD,10170000,house,2014,4,3,2,SC_042,2070,19848,1670,36,0,hospital_089,606,S_112,909
1135,56591,-37.856612,145.097645,32 Harrison Avenue,BURWOOD,6435000,house,2012,3,1,2,SC_042,2370,19848,1552,36,0,hospital_089,320,S_112,1146
1136,56634,-37.844276,145.118219,38 Glengarry Avenue,BURWOOD,14256000,house,2014,3,1,2,SC_037,2833,20042,2803,30,0,hospital_047,1366,S_097,1708
1137,56685,-37.844623999999996,145.097528,4 Waratah Avenue,BURWOOD,8685000,house,2014,3,1,2,SC_037,3592,19849,1683,34,0,hospital_089,1455,S_112,2451
1138,56715,-37.859272,145.0942383,431 Warrigal Road,BURWOOD,8160000,house,2009,2,1,1,SC_042,2026,19848,1172,36,0,hospital_089,206,S_112,799
1139,56773,-37.858441,145.097307,51 Harrison Avenue,BURWOOD,11040000,house,2016,5,3,3,SC_042,2165,19848,1457,36,0,hospital_089,299,S_112,944
1140,56789,-37.855140999999996,145.114226,57 Gillard Street,BURWOOD,16480000,house,2015,4,2,2,SC_042,3177,19840,2064,28,0,hospital_089,1782,S_097,1792
1141,56817,-37.85484,145.10034299999998,6 Morton Road,BURWOOD,8460000,house,2014,3,1,2,SC_042,2623,19849,1781,34,0,hospital_089,615,S_112,1415
1142,56854,-37.855717999999996,145.123891,7 Gracehill Avenue,BURWOOD,5980000,house,2016,4,1,2,SC_042,3727,19875,2205,30,0,hospital_047,1662,S_097,980
1143,56893,-37.845882,145.124759,8 Clanbrae Avenue,BURWOOD,4192000,house,2013,3,1,0,SC_037,2994,20042,2982,30,0,hospital_047,849,S_097,1143
1144,56948,-37.855909000000004,145.125807,9 Sparks Avenue,BURWOOD,14000000,house,2014,4,2,2,SC_042,3844,19875,2163,30,0,hospital_047,1601,S_097,832
1145,57006,-37.824003000000005,145.070699,11 Myrtle Road,CANTERBURY,21420000,house,2013,3,1,2,SC_099,1114,19892,305,27,0,hospital_064,2604,S_113,1198
1146,57019,-37.830638,145.075987,120 Prospect Hill Road,CANTERBURY,20280000,house,2011,4,2,2,SC_099,1727,19852,566,28,0,hospital_168,2517,S_160,654
1147,57126,-37.82952,145.07343600000002,2 Carinda Road,CANTERBURY,27450000,house,2011,4,2,2,SC_099,1472,19852,400,28,0,hospital_168,2449,S_160,647
1148,57138,-37.824940000000005,145.084016,2 Willandra Avenue,CANTERBURY,43350000,house,2015,5,2,2,SC_099,2285,19893,251,29,0,hospital_117,3163,S_160,1601
1149,57143,-37.824243,145.069785,20 Beaumont Street,CANTERBURY,8801000,house,2013,4,2,2,SC_099,1033,19892,231,27,0,hospital_064,2562,S_113,1115
1150,57287,-37.828832,145.08568200000002,39 Highfield Road,CANTERBURY,19680000,house,2013,5,2,2,SC_099,2482,19894,568,31,0,hospital_117,3256,S_160,1462
1151,57297,-37.832258,145.076669,4 Quantock Street,CANTERBURY,21450000,house,2010,4,2,2,SC_099,1860,19852,623,28,0,hospital_168,2445,S_160,584
1152,57331,-37.822385,145.076224,5 Hopetoun Avenue,CANTERBURY,39950000,house,2011,4,3,2,SC_099,1614,19893,498,29,0,hospital_064,2890,S_160,1477
1153,57456,-37.811977,145.140736,1 Dixon Grove,BLACKBURN,11700000,house,2016,3,2,1,SC_037,1792,19897,980,35,0,hospital_154,1856,S_147,1850
1154,57487,-37.822205,145.16048,1/20 Glen Ebor Avenue,BLACKBURN,6250000,house,2013,3,1,1,SC_002,1017,19898,951,35,0,hospital_060,1258,S_202,1397
1155,57564,-37.823516,145.164207,119 Central Road,BLACKBURN,15120000,house,2016,3,1,0,SC_002,788,19899,994,37,0,hospital_060,1271,S_202,1057
1156,57644,-37.81251144,145.1583099,14 Larch Street,BLACKBURN,6300000,house,2008,2,1,1,SC_002,1387,19898,1114,35,0,hospital_060,2285,S_202,2022
1157,57694,-37.824787,145.145821,16A Linum Street,BLACKBURN,21000000,house,2016,3,1,2,SC_037,2154,19897,634,35,0,hospital_060,1281,S_018,750
1158,57749,-37.817333,145.143016,19A Service Road,BLACKBURN,3780000,house,2014,3,2,1,SC_037,1821,19897,434,35,0,hospital_158,2063,S_018,1613
1159,57752,-37.812518,145.16466,1A Goodwin Street,BLACKBURN,9100000,house,2014,2,1,1,SC_002,970,19899,1273,37,0,hospital_060,2397,S_202,1625
1160,57813,-37.822287,145.149582,20 Main Street,BLACKBURN,14410000,house,2010,3,2,2,SC_002,1952,19898,250,35,0,hospital_060,1318,S_018,1036
1161,57891,-37.822546,145.150157,25 Main Street,BLACKBURN,21000000,house,2016,3,1,2,SC_002,1907,19898,276,35,0,hospital_060,1271,S_018,1019
1162,57913,-37.811395,145.147902,27 Kevin Avenue,BLACKBURN,11040000,house,2016,4,1,1,SC_002,2255,19898,983,35,0,hospital_154,2489,S_018,2230
1163,57925,-37.822359,145.161697,28 Glen Ebor Avenue,BLACKBURN,17600000,house,2015,4,2,2,SC_002,921,19898,1058,35,0,hospital_060,1279,S_202,1289
1164,57945,-37.81233597,145.1405182,2A Dixon Grove,BLACKBURN,3610000,house,2008,2,1,1,SC_037,1758,19897,940,35,0,hospital_154,1833,S_147,1818
1165,57966,-37.811911,145.159001,3 Larch Street,BLACKBURN,7678000,house,2011,3,1,1,SC_002,1376,19898,1204,35,0,hospital_060,2357,S_202,2019
1166,58063,-37.816009,145.15455,38 Francis Street,BLACKBURN,17280000,house,2014,4,1,2,SC_002,1535,19898,603,35,0,hospital_060,1892,S_018,1829
1167,58156,-37.81154,145.140373,484 Middleborough Road,BLACKBURN,4450000,house,2011,2,1,1,SC_037,1786,19897,1029,35,0,hospital_154,1830,S_147,1839
1168,58203,-37.822804999999995,145.16321499999998,53 Glen Ebor Avenue,BLACKBURN,8400000,house,2014,3,2,2,SC_002,820,19899,1056,37,0,hospital_060,1293,S_202,1150
1169,58283,-37.825285,145.144212,7 Acacia Avenue,BLACKBURN,19840000,house,2010,4,2,0,SC_037,2038,19897,589,35,0,hospital_060,1349,S_018,735
1170,58291,-37.814202,145.161853,7 Elder Street,BLACKBURN,12600000,house,2014,3,2,0,SC_002,1023,19898,1229,35,0,hospital_060,2149,S_202,1663
1171,58431,-37.828999,145.187243,1/121 Rooks Road,NUNAWADING,6538000,house,2013,2,1,2,SC_088,1270,19900,1292,40,0,hospital_010,2151,S_202,1123
1172,58435,-37.82458115,145.1712189,1/185-187 Central Road,NUNAWADING,8710000,house,2008,3,2,2,SC_002,580,19899,548,37,0,hospital_060,1625,S_202,446
1173,58475,-37.804015,145.18461100000002,10 Ferdinand Street,NUNAWADING,8120000,house,2011,3,1,1,SC_088,1761,19900,1687,40,0,hospital_070,1037,S_202,2334
1174,58537,-37.82992172,145.1756897,12 Holberry Street,NUNAWADING,6630000,house,2008,4,2,2,SC_088,1228,19899,1040,37,0,hospital_060,1757,S_202,671
1175,58591,-37.825846999999996,145.171249,15 Morden Court,NUNAWADING,7475000,house,2012,3,1,0,SC_002,721,19899,666,37,0,hospital_060,1551,S_202,487
1176,58614,-37.816347,145.174169,16A Luckie Street,NUNAWADING,6864000,house,2015,2,1,1,SC_002,412,19899,478,37,0,hospital_010,1871,S_202,861
1177,58651,-37.80829239,145.1691589,19 Susanne Avenue,NUNAWADING,9280000,house,2009,4,1,2,SC_002,1250,19899,1460,37,0,hospital_034,2020,S_202,1846
1178,58653,-37.82489,145.172447,198A Central Road,NUNAWADING,4960000,house,2010,3,2,2,SC_002,620,19899,523,37,0,hospital_060,1696,S_202,349
1179,58854,-37.812694,145.179368,3 Nicholson Street,NUNAWADING,6860000,house,2010,3,1,1,SC_088,738,19899,964,37,0,hospital_070,1309,S_202,1279
1180,58877,-37.812588,145.17374,307 Springfield Road,NUNAWADING,6435000,house,2013,2,1,1,SC_002,781,19899,898,37,0,hospital_070,1791,S_202,1279
1181,58885,-37.808209999999995,145.181033,31 Olwen Street,NUNAWADING,5995000,house,2012,3,1,2,SC_088,1244,19900,1455,40,0,hospital_070,1138,S_202,1798
1182,58948,-37.82690048,145.18194580000002,4 Dagola Avenue,NUNAWADING,3200000,house,2009,3,1,1,SC_088,869,19899,936,37,0,hospital_010,2120,S_202,604
1183,59050,-37.817242,145.17998300000002,57 McCulloch Street,NUNAWADING,7920000,house,2015,3,1,3,SC_088,235,19899,583,37,0,hospital_010,1453,S_202,813
1184,59076,-37.817537,145.177026,60 O'Shannessy Street,NUNAWADING,10308000,house,2016,2,1,1,SC_088,300,19899,390,37,0,hospital_010,1696,S_202,713
1185,59161,-37.816395,145.170478,9 Russell Street,NUNAWADING,8120000,house,2015,3,1,2,SC_002,343,19899,608,37,0,hospital_070,2178,S_202,977
